origen,destino,distancia
C13_N16,C13_N50,64.25
C13_N16,C13_N43,58.71
C13_N17,C13_N5,65.0
C13_N17,C13_N85,32.53
C13_N17,C13_N56,12.63
C13_N17,C13_N94,2.2
C13_N17,C13_N35,48.27
C13_N18,C13_N11,21.99
C13_N18,C13_N21,3.47
C13_N18,C13_N90,23.11
C13_N18,C13_N3,12.81
C13_N18,C13_N73,7.93
C13_N19,C13_N98,35.85
C13_N19,C13_N90,43.34
C13_N19,C13_N39,50.63
C13_N19,C13_N71,27.53
C13_N19,C13_N82,60.44
C13_N20,C13_N82,21.67
C13_N20,C13_N71,48.86
C13_N20,C13_N10,54.13
C13_N21,C13_N79,26.04
C13_N21,C13_N69,40.55
C13_N21,C13_N73,4.46
C13_N22,C13_N72,46.82
C13_N22,C13_N66,66.96
C13_N22,C13_N24,18.26
C13_N23,C13_N64,36.6
C13_N23,C13_N2,47.65
C13_N23,C13_N15,71.22
C13_N23,C13_N84,58.4
C13_N24,C13_N23,50.87
C13_N24,C13_N2,8.7
C13_N24,C13_N35,23.08
C13_N24,C13_N26,19.16
C13_N24,C13_N31,28.15
C13_N25,C13_N74,24.48
C13_N25,C13_N56,15.05
C13_N25,C13_N10,31.77
C13_N25,C13_N68,49.36
C13_N25,C13_N77,68.75
C13_N26,C13_N51,23.03
C13_N26,C13_N75,41.44
C13_N26,C13_N5,45.4
C13_N26,C13_N62,40.34
C13_N27,C13_N43,31.85
C13_N27,C13_N55,40.95
C13_N27,C13_N23,45.88
C13_N28,C13_N3,35.14
C13_N28,C13_N67,41.05
C13_N28,C13_N40,42.21
C13_N28,C13_N48,78.08
C13_N29,C13_N11,20.63
C13_N29,C13_N14,44.29
C13_N29,C13_N12,18.81
C13_N29,C13_N69,37.57
C13_N30,C13_N36,21.01
C13_N30,C13_N18,7.68
C13_N30,C13_N23,36.45
C13_N31,C13_N98,12.36
C13_N31,C13_N11,33.64
C13_N31,C13_N19,39.05
C13_N31,C13_N39,23.74
C13_N32,C13_N86,4.04
C13_N32,C13_N21,5.48
C13_N32,C13_N7,46.76
C13_N32,C13_N78,40.79
C13_N33,C13_N23,83.29
C13_N33,C13_N3,49.84
C13_N33,C13_N91,32.06
C13_N33,C13_N7,81.67
C13_N34,C13_N49,48.08
C13_N34,C13_N12,30.92
C13_N34,C13_N40,31.76
C13_N34,C13_N18,38.76
C13_N35,C13_N41,37.18
C13_N35,C13_N33,48.22
C13_N35,C13_N48,73.2
C13_N35,C13_N15,64.76
C13_N36,C13_N25,14.05
C13_N36,C13_N30,21.01
C13_N36,C13_N96,52.13
C13_N37,C13_N75,57.51
C13_N37,C13_N30,9.02
C13_N37,C13_N63,15.03
C13_N37,C13_N65,38.46
C13_N37,C13_N96,36.3
C13_N38,C13_N49,34.78
C13_N38,C13_N14,42.4
C13_N38,C13_N34,13.31
C13_N38,C13_N7,65.69
C13_N38,C13_N40,21.52
C13_N39,C13_N70,35.45
C13_N39,C13_N52,75.99
C13_N39,C13_N8,38.48
C13_N39,C13_N61,41.49
C13_N40,C13_N52,35.75
C13_N40,C13_N81,37.93
C13_N40,C13_N29,19.48
C13_N41,C13_N34,33.14
C13_N41,C13_N70,49.78
C13_N41,C13_N75,36.56
C13_N42,C13_N12,49.41
C13_N42,C13_N31,30.12
C13_N42,C13_N97,50.81
C13_N42,C13_N71,48.27
C13_N42,C13_N83,29.1
C13_N43,C13_N38,33.16
C13_N43,C13_N72,38.28
C13_N43,C13_N52,37.48
C13_N44,C13_N10,8.64
C13_N44,C13_N81,42.62
C13_N44,C13_N64,6.02
C13_N44,C13_N26,9.58
C13_N45,C13_N47,36.48
C13_N45,C13_N69,41.06
C13_N45,C13_N21,37.86
C13_N46,C13_N68,25.74
C13_N46,C13_N54,54.42
C13_N46,C13_N71,34.94
C13_N47,C13_N5,41.93
C13_N47,C13_N0,6.83
C13_N47,C13_N59,36.2
C13_N47,C13_N79,27.26
C13_N48,C13_N83,18.4
C13_N48,C13_N21,34.98
C13_N48,C13_N0,29.41
C13_N48,C13_N7,47.09
C13_N49,C13_N34,48.08
C13_N49,C13_N76,49.12
C13_N49,C13_N32,23.86
C13_N49,C13_N87,18.68
C13_N50,C13_N44,24.5
C13_N50,C13_N80,30.46
C13_N50,C13_N27,32.92
C13_N50,C13_N74,24.43
C13_N51,C13_N36,30.54
C13_N51,C13_N5,63.06
C13_N51,C13_N20,30.02
C13_N51,C13_N94,36.16
C13_N51,C13_N68,20.46
C13_N52,C13_N8,37.71
C13_N52,C13_N38,23.64
C13_N52,C13_N11,21.41
C13_N52,C13_N50,17.1
C13_N52,C13_N89,58.93
C13_N53,C13_N17,23.25
C13_N53,C13_N92,20.05
C13_N53,C13_N71,2.9
C13_N54,C13_N55,55.63
C13_N54,C13_N26,31.17
C13_N54,C13_N78,56.77
C13_N54,C13_N64,32.78
C13_N55,C13_N87,46.9
C13_N55,C13_N43,30.14
C13_N55,C13_N81,67.61
C13_N55,C13_N33,71.93
C13_N56,C13_N57,31.62
C13_N56,C13_N34,25.0
C13_N56,C13_N31,24.99
C13_N56,C13_N84,16.34
C13_N56,C13_N41,10.42
C13_N57,C13_N26,37.82
C13_N57,C13_N58,25.01
C13_N57,C13_N76,26.73
C13_N57,C13_N42,63.69
C13_N58,C13_N88,37.71
C13_N58,C13_N17,37.19
C13_N58,C13_N82,13.49
C13_N59,C13_N77,24.75
C13_N59,C13_N60,48.9
C13_N59,C13_N0,38.42
C13_N60,C13_N86,5.31
C13_N60,C13_N22,35.75
C13_N60,C13_N52,29.73
C13_N61,C13_N89,25.41
C13_N61,C13_N90,17.39
C13_N61,C13_N62,34.45
C13_N61,C13_N97,5.56
C13_N61,C13_N50,18.25
C13_N62,C13_N10,35.45
C13_N62,C13_N83,57.98
C13_N62,C13_N83,57.98
C13_N62,C13_N9,20.62
C13_N62,C13_N68,65.42
C13_N63,C13_N85,38.06
C13_N63,C13_N56,13.42
C13_N63,C13_N86,10.41
C13_N64,C13_N45,25.81
C13_N64,C13_N48,46.05
C13_N64,C13_N76,63.02
C13_N65,C13_N49,52.38
C13_N65,C13_N22,4.55
C13_N65,C13_N98,32.65
C13_N65,C13_N89,30.92
C13_N66,C13_N15,4.58
C13_N66,C13_N59,70.25
C13_N66,C13_N47,40.02
C13_N67,C13_N56,10.66
C13_N67,C13_N1,28.94
C13_N67,C13_N28,41.05
C13_N68,C13_N2,41.5
C13_N68,C13_N97,33.69
C13_N68,C13_N35,60.54
C13_N68,C13_N87,21.92
C13_N68,C13_N90,43.17
C13_N69,C13_N24,27.13
C13_N69,C13_N11,21.85
C13_N69,C13_N78,71.1
C13_N69,C13_N80,51.29
C13_N70,C13_N91,49.07
C13_N70,C13_N28,88.25
C13_N70,C13_N29,57.84
C13_N70,C13_N63,43.07
C13_N71,C13_N4,1.75
C13_N71,C13_N35,34.79
C13_N71,C13_N63,8.64
C13_N71,C13_N90,20.17
C13_N72,C13_N77,79.08
C13_N72,C13_N26,34.72
C13_N72,C13_N0,33.69
C13_N72,C13_N25,13.47
C13_N72,C13_N81,20.8
C13_N73,C13_N14,33.89
C13_N73,C13_N35,37.05
C13_N73,C13_N72,28.98
C13_N73,C13_N64,15.85
C13_N74,C13_N21,5.58
C13_N74,C13_N70,43.89
C13_N74,C13_N24,20.84
C13_N74,C13_N84,21.81
C13_N75,C13_N72,16.79
C13_N75,C13_N86,32.38
C13_N75,C13_N87,75.41
C13_N75,C13_N77,86.27
C13_N75,C13_N72,16.79
C13_N76,C13_N8,51.97
C13_N76,C13_N75,41.72
C13_N76,C13_N16,68.23
C13_N77,C13_N8,49.08
C13_N77,C13_N16,29.46
C13_N77,C13_N33,85.3
C13_N77,C13_N72,79.08
C13_N77,C13_N29,65.19
C13_N78,C13_N93,57.76
C13_N78,C13_N35,79.42
C13_N78,C13_N24,57.53
C13_N78,C13_N86,43.58
C13_N78,C13_N2,65.17
C13_N79,C13_N86,27.6
C13_N79,C13_N68,28.59
C13_N79,C13_N78,22.48
C13_N79,C13_N32,23.79
C13_N79,C13_N87,22.75
C13_N80,C13_N58,19.43
C13_N80,C13_N0,12.03
C13_N80,C13_N54,37.07
C13_N80,C13_N82,23.98
C13_N80,C13_N86,17.72
C13_N81,C13_N6,32.31
C13_N81,C13_N41,38.92
C13_N81,C13_N55,67.61
C13_N81,C13_N52,5.19
C13_N81,C13_N35,31.23
C13_N82,C13_N87,7.84
C13_N82,C13_N66,40.97
C13_N82,C13_N59,37.85
C13_N83,C13_N46,11.52
C13_N83,C13_N66,37.66
C13_N83,C13_N97,31.85
C13_N83,C13_N5,58.09
C13_N84,C13_N28,31.57
C13_N84,C13_N6,11.43
C13_N84,C13_N35,25.9
C13_N84,C13_N53,16.6
C13_N84,C13_N68,45.52
C13_N85,C13_N40,40.89
C13_N85,C13_N0,35.73
C13_N85,C13_N50,49.74
C13_N85,C13_N24,54.57
C13_N86,C13_N10,11.96
C13_N86,C13_N73,2.52
C13_N86,C13_N3,18.83
C13_N86,C13_N94,17.57
C13_N87,C13_N88,43.61
C13_N87,C13_N54,66.34
C13_N87,C13_N9,56.26
C13_N88,C13_N25,27.38
C13_N88,C13_N21,3.84
C13_N88,C13_N42,47.78
C13_N89,C13_N8,21.98
C13_N89,C13_N80,33.11
C13_N89,C13_N80,33.11
C13_N89,C13_N12,26.1
C13_N90,C13_N61,17.39
C13_N90,C13_N55,53.32
C13_N90,C13_N3,33.28
C13_N91,C13_N80,15.41
C13_N91,C13_N42,60.09
C13_N91,C13_N32,25.19
C13_N91,C13_N31,36.91
C13_N91,C13_N13,38.89
C13_N92,C13_N30,23.25
C13_N92,C13_N43,34.73
C13_N92,C13_N6,16.97
C13_N92,C13_N42,55.21
C13_N93,C13_N30,37.2
C13_N93,C13_N9,28.42
C13_N93,C13_N99,67.02
C13_N93,C13_N76,46.12
C13_N93,C13_N79,46.98
C13_N94,C13_N97,23.99
C13_N94,C13_N12,19.9
C13_N94,C13_N80,20.71
C13_N94,C13_N57,27.94
C13_N95,C13_N15,55.98
C13_N95,C13_N10,22.84
C13_N95,C13_N7,29.21
C13_N95,C13_N4,25.0
C13_N95,C13_N48,49.04
C13_N96,C13_N88,38.83
C13_N96,C13_N8,38.24
C13_N96,C13_N16,65.17
C13_N96,C13_N7,38.01
C13_N97,C13_N7,47.65
C13_N97,C13_N38,24.37
C13_N97,C13_N78,50.4
C13_N97,C13_N80,23.65
C13_N98,C13_N8,8.35
C13_N98,C13_N13,11.58
C13_N98,C13_N86,10.15
C13_N98,C13_N7,40.15
C13_N99,C13_N6,48.16
C13_N99,C13_N37,28.79
C13_N99,C13_N48,19.33
C13_N99,C13_N51,16.31
C13_N99,C13_N12,44.57
C14_N0,C14_N96,72.79
C14_N0,C14_N91,25.27
C14_N0,C14_N94,43.48
C14_N1,C14_N33,12.27
C14_N1,C14_N98,33.48
C14_N1,C14_N38,22.57
C14_N1,C14_N36,38.42
C14_N2,C14_N51,15.88
C14_N2,C14_N51,15.88
C14_N2,C14_N74,26.66
C14_N2,C14_N96,24.73
C14_N3,C14_N1,17.61
C14_N3,C14_N60,30.33
C14_N3,C14_N83,11.92
C14_N3,C14_N65,10.0
C14_N3,C14_N97,40.9
C14_N4,C14_N50,10.51
C14_N4,C14_N29,42.07
C14_N4,C14_N29,42.07
C14_N5,C14_N95,46.12
C14_N5,C14_N26,59.72
C14_N5,C14_N60,55.07
C14_N5,C14_N29,34.31
C14_N5,C14_N66,54.98
C14_N6,C14_N70,42.75
C14_N6,C14_N96,34.32
C14_N6,C14_N59,12.13
C14_N6,C14_N92,22.87
C14_N6,C14_N59,12.13
C14_N7,C14_N10,53.43
C14_N7,C14_N40,42.58
C14_N7,C14_N24,43.25
C14_N7,C14_N54,75.54
C14_N8,C14_N53,41.33
C14_N8,C14_N26,28.44
C14_N8,C14_N56,37.88
C14_N8,C14_N57,44.12
C14_N8,C14_N71,35.49
C14_N9,C14_N47,12.08
C14_N9,C14_N17,23.97
C14_N9,C14_N73,24.73
C14_N10,C14_N39,35.66
C14_N10,C14_N94,19.8
C14_N10,C14_N1,15.02
C14_N11,C14_N84,20.03
C14_N11,C14_N45,30.6
C14_N11,C14_N43,40.99
C14_N11,C14_N28,54.52
C14_N12,C14_N54,44.06
C14_N12,C14_N87,19.48
C14_N12,C14_N96,30.14
C14_N12,C14_N51,8.64
C14_N13,C14_N68,40.43
C14_N13,C14_N38,6.33
C14_N13,C14_N41,36.85
C14_N13,C14_N75,34.94
C14_N13,C14_N2,27.18
C14_N14,C14_N4,14.66
C14_N14,C14_N17,48.23
C14_N14,C14_N19,48.26
C14_N14,C14_N42,37.65
C14_N14,C14_N72,17.82
C14_N15,C14_N77,7.53
C14_N15,C14_N77,7.53
C14_N15,C14_N73,11.75
C14_N15,C14_N50,26.37
C14_N15,C14_N48,22.02
C14_N16,C14_N50,23.05
C14_N16,C14_N8,15.11
C14_N16,C14_N68,40.59
C14_N17,C14_N24,33.54
C14_N17,C14_N60,43.34
C14_N17,C14_N13,18.74
C14_N17,C14_N42,28.01
C14_N18,C14_N57,17.02
C14_N18,C14_N81,56.06
C14_N18,C14_N38,14.5
C14_N18,C14_N11,22.9
C14_N18,C14_N21,51.8
C14_N19,C14_N86,44.24
C14_N19,C14_N70,67.85
C14_N19,C14_N22,28.23
C14_N20,C14_N88,11.53
C14_N20,C14_N77,3.16
C14_N20,C14_N62,36.32
C14_N21,C14_N23,30.39
C14_N21,C14_N25,37.27
C14_N21,C14_N8,74.59
C14_N22,C14_N36,40.54
C14_N22,C14_N26,32.26
C14_N22,C14_N29,14.78
C14_N22,C14_N37,19.07
C14_N23,C14_N67,39.15
C14_N23,C14_N8,64.24
C14_N23,C14_N58,40.25
C14_N23,C14_N7,73.23
C14_N23,C14_N47,44.12
C14_N24,C14_N1,12.7
C14_N24,C14_N21,49.55
C14_N24,C14_N41,30.03
C14_N24,C14_N52,17.14
C14_N24,C14_N50,34.24
C14_N25,C14_N14,35.09
C14_N25,C14_N16,36.49
C14_N25,C14_N68,42.56
C14_N26,C14_N61,71.68
C14_N26,C14_N95,23.0
C14_N26,C14_N8,28.44
C14_N26,C14_N49,39.2
C14_N27,C14_N16,23.14
C14_N27,C14_N26,1.81
C14_N27,C14_N39,52.1
C14_N28,C14_N90,31.61
C14_N28,C14_N85,30.27
C14_N28,C14_N60,58.34
C14_N28,C14_N20,26.71
C14_N29,C14_N73,38.44
C14_N29,C14_N39,28.11
C14_N29,C14_N75,22.49
C14_N29,C14_N25,18.57
C14_N29,C14_N64,20.35
C14_N30,C14_N87,14.56
C14_N30,C14_N58,23.6
C14_N30,C14_N35,35.65
C14_N30,C14_N25,11.11
C14_N30,C14_N0,44.5
C14_N31,C14_N57,38.99
C14_N31,C14_N8,68.07
C14_N31,C14_N51,55.8
C14_N32,C14_N31,85.12
C14_N32,C14_N67,9.8
C14_N32,C14_N42,62.24
C14_N32,C14_N72,37.16
C14_N32,C14_N62,25.32
C14_N33,C14_N59,20.46
C14_N33,C14_N73,16.19
C14_N33,C14_N5,56.84
C14_N33,C14_N94,39.81
C14_N34,C14_N36,47.33
C14_N34,C14_N82,10.5
C14_N34,C14_N58,30.3
C14_N35,C14_N89,59.97
C14_N35,C14_N91,51.83
C14_N35,C14_N38,38.61
C14_N35,C14_N50,43.29
C14_N36,C14_N22,40.54
C14_N36,C14_N53,48.47
C14_N36,C14_N31,17.24
C14_N36,C14_N22,40.54
C14_N36,C14_N79,50.21
C14_N37,C14_N55,29.26
C14_N37,C14_N58,26.35
C14_N37,C14_N49,26.68
C14_N37,C14_N84,15.68
C14_N37,C14_N23,29.49
C14_N38,C14_N72,9.07
C14_N38,C14_N12,7.1
C14_N38,C14_N50,44.09
C14_N38,C14_N89,21.98
C14_N38,C14_N5,25.76
C14_N39,C14_N20,22.97
C14_N39,C14_N35,56.11
C14_N39,C14_N80,35.45
C14_N40,C14_N37,18.11
C14_N40,C14_N85,32.71
C14_N40,C14_N8,35.16
C14_N40,C14_N89,29.11
C14_N40,C14_N92,20.73
C14_N41,C14_N27,6.38
C14_N41,C14_N63,27.7
C14_N41,C14_N52,13.3
C14_N41,C14_N97,39.04
C14_N41,C14_N70,17.51
C14_N42,C14_N47,21.61
C14_N42,C14_N9,11.71
C14_N42,C14_N96,50.32
C14_N43,C14_N64,34.29
C14_N43,C14_N98,40.75
C14_N43,C14_N99,29.69
C14_N44,C14_N52,16.47
C14_N44,C14_N57,16.71
C14_N44,C14_N21,30.64
C14_N44,C14_N32,44.68
C14_N45,C14_N64,22.81
C14_N45,C14_N5,26.56
C14_N45,C14_N59,24.11
C14_N46,C14_N9,6.76
C14_N46,C14_N81,48.01
C14_N46,C14_N88,23.13
C14_N47,C14_N95,24.0
C14_N47,C14_N59,24.7
C14_N47,C14_N48,4.64
C14_N47,C14_N43,12.02
C14_N47,C14_N95,24.0
C14_N48,C14_N24,14.16
C14_N48,C14_N50,48.31
C14_N48,C14_N4,37.81
C14_N48,C14_N1,26.23
C14_N49,C14_N14,26.43
C14_N49,C14_N90,10.45
C14_N49,C14_N17,26.92
C14_N49,C14_N41,37.14
C14_N50,C14_N95,58.07
C14_N50,C14_N59,29.1
C14_N50,C14_N62,18.38
C14_N50,C14_N59,29.1
C14_N50,C14_N8,16.84
C14_N51,C14_N70,34.27
C14_N51,C14_N84,11.85
C14_N51,C14_N31,55.8
C14_N52,C14_N56,19.58
C14_N52,C14_N17,34.86
C14_N52,C14_N60,13.93
C14_N52,C14_N35,20.35
C14_N52,C14_N20,17.71
C14_N53,C14_N2,14.97
C14_N53,C14_N77,14.53
C14_N53,C14_N12,8.66
C14_N54,C14_N37,32.63
C14_N54,C14_N15,30.07
C14_N54,C14_N68,57.57
C14_N55,C14_N50,23.39
C14_N55,C14_N21,59.05
C14_N55,C14_N9,23.73
C14_N55,C14_N85,45.75
C14_N55,C14_N97,54.66
C14_N56,C14_N86,27.06
C14_N56,C14_N34,12.01
C14_N56,C14_N19,26.89
C14_N57,C14_N45,14.19
C14_N57,C14_N22,8.13
C14_N57,C14_N27,40.39
C14_N57,C14_N91,8.27
C14_N58,C14_N86,22.18
C14_N58,C14_N68,63.36
C14_N58,C14_N27,47.2
C14_N59,C14_N89,32.87
C14_N59,C14_N6,12.13
C14_N59,C14_N81,57.71
C14_N59,C14_N66,27.25
C14_N60,C14_N84,22.9
C14_N60,C14_N91,46.38
C14_N60,C14_N84,22.9
C14_N60,C14_N13,36.85
C14_N60,C14_N49,37.62
C14_N61,C14_N39,24.86
C14_N61,C14_N56,37.13
C14_N61,C14_N6,41.12
C14_N61,C14_N76,60.31
C14_N61,C14_N0,13.73
C14_N62,C14_N98,45.8
C14_N62,C14_N48,45.26
C14_N62,C14_N98,45.8
C14_N63,C14_N31,52.12
C14_N63,C14_N47,5.1
C14_N63,C14_N30,2.57
C14_N64,C14_N11,41.96
C14_N64,C14_N2,34.23
C14_N64,C14_N53,26.13
C14_N65,C14_N1,26.71
C14_N65,C14_N43,13.48
C14_N65,C14_N24,14.92
C14_N66,C14_N85,54.53
C14_N66,C14_N8,22.44
C14_N66,C14_N28,50.72
C14_N66,C14_N12,32.81
C14_N66,C14_N85,54.53
C14_N67,C14_N92,9.38
C14_N67,C14_N21,55.05
C14_N67,C14_N5,61.82
C14_N68,C14_N65,45.87
C14_N68,C14_N13,40.43
C14_N68,C14_N41,62.88
C14_N68,C14_N41,62.88
C14_N69,C14_N80,17.58
C14_N69,C14_N24,2.25
C14_N69,C14_N79,17.98
C14_N69,C14_N26,29.92
C14_N70,C14_N54,35.71
C14_N70,C14_N15,49.0
C14_N70,C14_N29,30.34
C14_N70,C14_N27,21.48
C14_N71,C14_N45,27.41
C14_N71,C14_N41,42.27
C14_N71,C14_N22,17.92
C14_N72,C14_N51,10.54
C14_N72,C14_N83,16.41
C14_N72,C14_N40,2.56
C14_N73,C14_N49,21.75
C14_N73,C14_N27,42.81
C14_N73,C14_N58,52.77
C14_N74,C14_N8,30.8
C14_N74,C14_N84,36.65
C14_N74,C14_N35,9.4
C14_N75,C14_N79,30.36
C14_N75,C14_N47,31.79
C14_N75,C14_N5,54.19
C14_N75,C14_N8,28.66
C14_N75,C14_N27,5.7
C14_N76,C14_N38,39.4
C14_N76,C14_N98,32.67
C14_N76,C14_N63,44.1
C14_N77,C14_N91,18.1
C14_N77,C14_N68,33.61
C14_N77,C14_N72,7.82
C14_N78,C14_N32,65.58
C14_N78,C14_N12,25.25
C14_N78,C14_N76,46.37
C14_N79,C14_N80,18.02
C14_N79,C14_N89,22.05
C14_N79,C14_N49,17.01
C14_N79,C14_N86,15.27
C14_N80,C14_N17,32.7
C14_N80,C14_N42,36.82
C14_N80,C14_N22,17.16
C14_N80,C14_N81,48.03
C14_N80,C14_N97,33.26
C14_N81,C14_N40,48.01
C14_N81,C14_N85,28.66
C14_N81,C14_N61,54.33
C14_N81,C14_N8,82.45
C14_N81,C14_N42,45.23
C14_N82,C14_N77,13.96
C14_N82,C14_N74,47.41
C14_N82,C14_N57,9.96
C14_N83,C14_N65,21.0
C14_N83,C14_N81,54.98
C14_N83,C14_N94,20.63
C14_N83,C14_N29,28.7
C14_N84,C14_N75,18.29
C14_N84,C14_N90,12.19
C14_N84,C14_N1,15.31
C14_N84,C14_N29,14.71
C14_N84,C14_N2,11.25
C14_N85,C14_N97,39.46
C14_N85,C14_N15,40.99
C14_N85,C14_N39,8.79
C14_N85,C14_N30,27.32
C14_N85,C14_N94,23.95
C14_N86,C14_N96,11.21
C14_N86,C14_N31,67.62
C14_N86,C14_N79,15.27
C14_N86,C14_N10,21.2
C14_N87,C14_N17,32.97
C14_N87,C14_N47,19.69
C14_N87,C14_N63,14.72
C14_N88,C14_N25,22.57
C14_N88,C14_N19,39.4
C14_N88,C14_N48,14.13
C14_N88,C14_N26,21.15
C14_N89,C14_N4,51.74
C14_N89,C14_N30,24.33
C14_N89,C14_N92,49.29
C14_N89,C14_N76,58.07
C14_N89,C14_N56,25.0
C14_N90,C14_N42,20.51
C14_N90,C14_N17,20.87
C14_N90,C14_N35,37.77
C14_N90,C14_N40,8.84
C14_N90,C14_N82,0.52
C14_N91,C14_N66,41.75
C14_N91,C14_N53,23.2
C14_N91,C14_N82,17.61
C14_N92,C14_N96,31.26
C14_N92,C14_N3,23.86
C14_N92,C14_N29,23.65
C14_N92,C14_N93,40.1
C14_N93,C14_N43,8.39
C14_N93,C14_N31,43.48
C14_N93,C14_N26,46.4
C14_N93,C14_N69,22.05
C14_N94,C14_N85,23.95
C14_N94,C14_N31,49.29
C14_N94,C14_N87,17.66
C14_N95,C14_N92,23.5
C14_N95,C14_N28,55.59
C14_N95,C14_N77,31.49
C14_N95,C14_N48,23.36
C14_N95,C14_N66,25.4
C14_N96,C14_N23,15.29
C14_N96,C14_N56,38.23
C14_N96,C14_N80,20.63
C14_N96,C14_N0,72.79
C14_N97,C14_N62,69.81
C14_N97,C14_N8,69.87
C14_N97,C14_N24,45.49
C14_N98,C14_N81,79.29
C14_N98,C14_N18,37.06
C14_N98,C14_N26,61.32
C14_N99,C14_N11,48.48
C14_N99,C14_N22,32.12
C14_N99,C14_N75,46.03
C0_N64,C3_N10,377.72
C0_N92,C6_N59,552.07
C1_N92,C2_N25,224.45
C1_N54,C3_N22,141.85
C1_N31,C9_N38,338.47
C2_N57,C9_N81,347.37
C2_N34,C3_N61,75.95
C2_N46,C1_N50,202.95
C3_N60,C2_N56,99.84
C3_N64,C6_N78,354.57
C3_N55,C11_N97,262.94
C4_N61,C13_N2,383.18
C4_N48,C12_N54,241.87
C5_N38,C12_N76,956.33
C5_N19,C8_N70,127.84
C6_N48,C4_N59,561.61
C6_N58,C4_N36,525.55
C7_N77,C8_N61,758.29
C7_N42,C1_N17,492.11
C7_N60,C11_N25,509.61
C8_N24,C14_N0,416.55
C8_N64,C0_N93,336.44
C9_N51,C7_N53,478.19
C9_N95,C6_N47,487.2
C9_N62,C6_N39,382.19
C10_N4,C6_N15,517.31
C10_N72,C6_N20,468.64
C11_N55,C12_N32,614.74
C11_N96,C12_N92,619.37
C12_N90,C8_N62,836.14
C12_N88,C10_N47,530.06
C12_N7,C11_N83,623.96
C13_N54,C14_N94,399.12
C13_N31,C3_N61,281.13
C13_N46,C0_N80,593.95
C14_N85,C11_N82,257.84
C14_N33,C2_N77,164.6
